7.507932064690995420e-16,1.401443031849844206e-04,1.650928626263376681e-04,1.769097565598559923e-04,1.842034539161310530e-04,1.925170905072803135e-04,2.029502355883039920e-04,2.157626225310320801e-04,2.307523139450130009e-04,2.472481093775047087e-04,2.642115228346965253e-04,2.806048202189578020e-04,2.955859093089198376e-04,3.084313392477474767e-04,3.188813576370603457e-04,3.270813488537256458e-04,3.328747259654610702e-04,3.367546541915967628e-04,3.396452396820226743e-04,3.413581021462902261e-04,3.410006335440647521e-04,3.384572639689606920e-04,3.344812120513263932e-04,3.301718686992414272e-04,3.269341007249212125e-04,3.260962916717462744e-04,3.283832551968631159e-04,3.333093030096715022e-04,3.388335530257533651e-04,3.427299884033648014e-04,3.439814729902604959e-04,3.429639195844275427e-04,3.406953425634923465e-04,3.375846201670656358e-04,3.330475751554473011e-04,3.260382297228378232e-04,3.157544442199653498e-04,3.019139393499525935e-04,2.850693249346000508e-04,2.662192169999267016e-04,2.464918516284025050e-04,2.274233925259510952e-04,2.103063521122282926e-04,1.953477723764056567e-04,1.822979464578576092e-04,1.708016170653355622e-04,1.587943647624574599e-04,1.406944986251136022e-04,1.127831144218666018e-04,7.598143685336370789e-05
1.185469721697602525e-07,1.799591339370898153e-04,2.111955209154247411e-04,2.261904966630811330e-04,2.360783165410328317e-04,2.481846733798746818e-04,2.640781423113954711e-04,2.837303115490714760e-04,3.062129182382457358e-04,3.297765868866291334e-04,3.524147846481364538e-04,3.727451994748741827e-04,3.901894876959486626e-04,4.044717385452027475e-04,4.157719493599585400e-04,4.245374849343798202e-04,4.308499541594110627e-04,4.354792088962523020e-04,4.394829860746963341e-04,4.425328646516726730e-04,4.435718343099786056e-04,4.423037899801933589e-04,4.392195957779053872e-04,4.352912197529160360e-04,4.320762225405815993e-04,4.312011591936823051e-04,4.335940368033441546e-04,4.386739815885069751e-04,4.440171099227677750e-04,4.470689158118714432e-04,4.469483841551304668e-04,4.445832443620109002e-04,4.415608129162925158e-04,4.383668710667823812e-04,4.338669405884858785e-04,4.264250515571958743e-04,4.149042198662199676e-04,3.987033260302995266e-04,3.781089072703639723e-04,3.540423032361245202e-04,3.276657145720537510e-04,3.007909554030707287e-04,2.754432093693021675e-04,2.529682097394241329e-04,2.338621256120617861e-04,2.180639613261149332e-04,2.029957331640065330e-04,1.810139579404501588e-04,1.460396114388197301e-04,9.937612599023246660e-05
1.417009324331280527e-04,1.975076450288029445e-04,2.316364943656532482e-04,2.485359707284367928e-04,2.609249252574822827e-04,2.772294428698463572e-04,2.993488957185093543e-04,3.262145270232097590e-04,3.550849553468941270e-04,3.826211472956357932e-04,4.061529085047359158e-04,4.247189119820646091e-04,4.388944582069248253e-04,4.496614155505426150e-04,4.580288220298458037e-04,4.646836781159957791e-04,4.700012599077611135e-04,4.750109364904378170e-04,4.805602875264429149e-04,4.860283456253554324e-04,4.902905862237213639e-04,4.927847855171915660e-04,4.933258476842415641e-04,4.921837455815278187e-04,4.905394519680195565e-04,4.900014324689591898e-04,4.915754463319957314e-04,4.947454446777697521e-04,4.973267357118955683e-04,4.971461588113039107e-04,4.939051928124268270e-04,4.892611431581419743e-04,4.853677480222866390e-04,4.828794545380915419e-04,4.802463249133850790e-04,4.752099707871787091e-04,4.662601866588382592e-04,4.523572650642371804e-04,4.330058092480194311e-04,4.084615505468504500e-04,3.794665055344232036e-04,3.477213493603952140e-04,3.157228013963766112e-04,2.860154895353131431e-04,2.606479142606216636e-04,2.406147914508791421e-04,2.234579484422574420e-04,2.004269114801247430e-04,1.630321821575395069e-04,1.121865943910309960e-04
1.456471992995151201e-04,2.024085017109347371e-04,2.378121075560983382e-04,2.565192069557213064e-04,2.721717515998150257e-04,2.935290112718955276e-04,3.221079686300878930e-04,3.547394964922955928e-04,3.863892452941674140e-04,4.125334198775868302e-04,4.308570432101044788e-04,4.420119160352738055e-04,4.485670378085371474e-04,4.530251169125165808e-04,4.568420893849440005e-04,4.604981401159621217e-04,4.645201708443966312e-04,4.699999048410731864e-04,4.773634861617082926e-04,4.858636825657423235e-04,4.944510026046396211e-04,5.021869644728936457e-04,5.080325728773511925e-04,5.113682278105177378e-04,5.126707764765028961e-04,5.131680445189907517e-04,5.137342838434373182e-04,5.139915109943286571e-04,5.123735910238461783e-04,5.075940360616504029e-04,5.002401606963004449e-04,4.926958890252213039e-04,4.874651409444453738e-04,4.854097950885453094e-04,4.851428337871552428e-04,4.840638698447038242e-04,4.801208477247195816e-04,4.719798505011715806e-04,4.583765266815319683e-04,4.383383778286850359e-04,4.114428058562955210e-04,3.786518155498882327e-04,3.427466073097130451e-04,3.074830709913057127e-04,2.764869448910743416e-04,2.521048575196922553e-04,2.326191993975517368e-04,2.091781968287454634e-04,1.714434937186754991e-04,1.191553320431793899e-04
1.485110415368044745e-04,2.060052224004658452e-04,2.426281005491816333e-04,2.638678235906020074e-04,2.836154034939517661e-04,3.102586518173540485e-04,3.439465649739717164e-04,3.788966104811371987e-04,4.081618627370407000e-04,4.273947817674877622e-04,4.364047232719321374e-04,4.383278386728176827e-04,4.372062136266010972e-04,4.359133893610583270e-04,4.356810620761975808e-04,4.369122782314391567e-04,4.402495787555566419e-04,4.465993980449919844e-04,4.561155115897413742e-04,4.679273210896955568e-04,4.807653394803291787e-04,4.933063676912446353e-04,5.041136505475771147e-04,5.119611519365814935e-04,5.165137720004585884e-04,5.183011370389263052e-04,5.178422515382639793e-04,5.149695056286908218e-04,5.089648687702022500e-04,4.995578298949593680e-04,4.881582144980822573e-04,4.777179293182377134e-04,4.708091359968407806e-04,4.682506756053644295e-04,4.691235855091112480e-04,4.713797746875554389e-04,4.727076697087399066e-04,4.714167731484998126e-04,4.659051533271875000e-04,4.538715582843673088e-04,4.332578702952484540e-04,4.035701866131918727e-04,3.669942188130185840e-04,3.282101723512088291e-04,2.926067028026909322e-04,2.640649030433793302e-04,2.417695459699773126e-04,2.173100774343241350e-04,1.793253236091300884e-04,1.259080821883836908e-04
1.542542911268947987e-04,2.134421228903034230e-04,2.517666901113520717e-04,2.759488249994200516e-04,2.999457451710942925e-04,3.310660685704076844e-04,3.671466746047945501e-04,3.999930937155455409e-04,4.223177689185309675e-04,4.317946438711914910e-04,4.314546470083636671e-04,4.258676117236059812e-04,4.187435247353132645e-04,4.128124384237904132e-04,4.092367363438941127e-04,4.084249196813148327e-04,4.110344189952223697e-04,4.178857580202035736e-04,4.290338471926198193e-04,4.435293039921364374e-04,4.599407199410870430e-04,4.767070102048888425e-04,4.921152769246251585e-04,5.044424120151930332e-04,5.125465575810179324e-04,5.160529082477346421e-04,5.149125505651726276e-04,5.091203570890887172e-04,4.989142008963773746e-04,4.852242279251890592e-04,4.702028748627691654e-04,4.571058555523792896e-04,4.485161518651705989e-04,4.449093810618995966e-04,4.454807100834265172e-04,4.489835227273792522e-04,4.539170482307261327e-04,4.585259397287253826e-04,4.612362163479226634e-04,4.589575300190937897e-04,4.476310720887727063e-04,4.247198947352366898e-04,3.910781464817875272e-04,3.513904352011098858e-04,3.124086379065681390e-04,2.798837546604808924e-04,2.543493326852333796e-04,2.279654468484980400e-04,1.889080892515904403e-04,1.338666244995615287e-04
1.631890284808576994e-04,2.249209829441997026e-04,2.655815869881309301e-04,2.932456313828349869e-04,3.212094029970479305e-04,3.548691621099699317e-04,3.897519758654100484e-04,4.165630722621882064e-04,4.290179728370192912e-04,4.286223977768985815e-04,4.206606990153994923e-04,4.086022474490104352e-04,3.964951846536313249e-04,3.868494542517765837e-04,3.805361451698715159e-04,3.778099659169761784e-04,3.793019264889068267e-04,3.858446889268485531e-04,3.977023369800975210e-04,4.142676546657182387e-04,4.341072237022273518e-04,4.553209503676488332e-04,4.757903595368340849e-04,4.932545995960965594e-04,5.056757326721536593e-04,5.116999955107404737e-04,5.107188166768658480e-04,5.027823952103707347e-04,4.888873334763870447e-04,4.711910352590215414e-04,4.527391347402896890e-04,4.369525563363578415e-04,4.265034687760826276e-04,4.215640655891423846e-04,4.210282032208967568e-04,4.241207817943362440e-04,4.301236282908916186e-04,4.381176270088415147e-04,4.468820900772891148e-04,4.537291577748744291e-04,4.533562823939018020e-04,4.406673583743728759e-04,4.137152984785460162e-04,3.759656890688162440e-04,3.351921020724340540e-04,2.990925619356599391e-04,2.700069354441041116e-04,2.410469637881553992e-04,2.002872862685764726e-04,1.431497917167531863e-04
1.736608868338455230e-04,2.388144867700071493e-04,2.829258395429591925e-04,3.146344841000177188e-04,3.456650472466175255e-04,3.790774697365756622e-04,4.088657776636708276e-04,4.259776083924588256e-04,4.274227808251188651e-04,4.189331814083963024e-04,4.038906291682496826e-04,3.867241928043515511e-04,3.711686637625098077e-04,3.589717779918268612e-04,3.506900354764392962e-04,3.465830732646193318e-04,3.473756620944509614e-04,3.539747175383781163e-04,3.667669126114788780e-04,3.855148390335105791e-04,4.089587032115430429e-04,4.350100136903900191e-04,4.609601323403929351e-04,4.836493742003469278e-04,5.001382123227089086e-04,5.084890899911169784e-04,5.078806069407375192e-04,4.984699102847129238e-04,4.818289393435962967e-04,4.610173418282230971e-04,4.397193170828970306e-04,4.214567990141833333e-04,4.088896346030258442e-04,4.021682985096766152e-04,3.997905672783203662e-04,4.012241138414080269e-04,4.063626995089713733e-04,4.147722143873161602e-04,4.261578655256164348e-04,4.390980200146155240e-04,4.487953272163874917e-04,4.483067998050216233e-04,4.321812764372823137e-04,4.002925447590521672e-04,3.598657377858218136e-04,3.208619183423414923e-04,2.880083794040903637e-04,2.559021754206918789e-04,2.128040661516164425e-04,1.531566173180589437e-04
1.851504522323161033e-04,2.544577934939034843e-04,3.025901327840657944e-04,3.379199367741465908e-04,3.703633493566093607e-04,4.007498411280725151e-04,4.217448933001894003e-04,4.263386052710886305e-04,4.182994580770364951e-04,4.026633545874072238e-04,3.825052423703568551e-04,3.626964767280102292e-04,3.456817175785377948e-04,3.325677409107261930e-04,3.238604079321090240e-04,3.198820963045830262e-04,3.214356216434427916e-04,3.291909853897333356e-04,3.436263007140268467e-04,3.649995379210335829e-04,3.923242560973235166e-04,4.230708152164180794e-04,4.535968912630149001e-04,4.800097942931518045e-04,4.990896148596795333e-04,5.088166579222374577e-04,5.083162503251341868e-04,4.978923275297309804e-04,4.795077340797541791e-04,4.566729569043278376e-04,4.333107326201581259e-04,4.128702763515030650e-04,3.978829909423807335e-04,3.888330835470015607e-04,3.841968174859332276e-04,3.831738159020692128e-04,3.861457334312587159e-04,3.929418126950549742e-04,4.036701450496487948e-04,4.186199228733845489e-04,4.350341644350849018e-04,4.459116929610525333e-04,4.430090324818381419e-04,4.214814265776731131e-04,3.850193403333315658e-04,3.448110154970171785e-04,3.086617738686936864e-04,2.732193336947533083e-04,2.271703097683187519e-04,1.641860996793470550e-04
1.975995013454153403e-04,2.714634894218303195e-04,3.233816495447787757e-04,3.609378312457546599e-04,3.924627633969926988e-04,4.170853794632480233e-04,4.270802228880724027e-04,4.190887265436910101e-04,4.031125922873330693e-04,3.825075467990566918e-04,3.604531074719072954e-04,3.403257014589331940e-04,3.236381802111729772e-04,3.115752655779700135e-04,3.043417500591069657e-04,3.019584719438025717e-04,3.050058574943334175e-04,3.143622536630842406e-04,3.309161844667477047e-04,3.552521376866813580e-04,3.863698280833592754e-04,4.208721115893040727e-04,4.543329307172004118e-04,4.827559131677446221e-04,5.030136631684337589e-04,5.131537013505307367e-04,5.124802561720065127e-04,5.015613906444256389e-04,4.823887402010827090e-04,4.583585692843961177e-04,4.334968408822062165e-04,4.111549192474912243e-04,3.935101523818348166e-04,3.815293121323310756e-04,3.743641612930403615e-04,3.707547134190849244e-04,3.708561197653353187e-04,3.750584096708400568e-04,3.833831749881666962e-04,3.970643336981538314e-04,4.159323552192352533e-04,4.347609315670373413e-04,4.444558603299442884e-04,4.359755293671432321e-04,4.078760632827887816e-04,3.699832686577868247e-04,3.322045490108515979e-04,2.934061450213622311e-04,2.437033584910542055e-04,1.764728427676612408e-04
