1.124191556426976053e-04,1.811226344163054916e-04,2.464199402916728118e-04,3.061915631494474673e-04,3.637917547545583587e-04,4.154519254287630304e-04,4.505222285628050966e-04,4.602167798577543284e-04,4.452292054859702556e-04,4.150497160919432464e-04,3.798035164287156097e-04,3.478435994659527584e-04,3.286884718720463144e-04,3.183835964490260646e-04,3.107882807108716954e-04,3.082179629496574653e-04,3.124024109077505151e-04,3.225061652514499668e-04,3.404896650140563268e-04,3.687555240675482169e-04,4.054186359533913479e-04,4.461227858894094528e-04,4.861222768451079466e-04,5.211530854834587473e-04,5.478631894107287422e-04,5.636571307903912812e-04,5.669236530012419393e-04,5.580748271017411380e-04,5.398649913978889473e-04,5.166062469825531906e-04,4.930516111916585830e-04,4.726662248113969872e-04,4.566830325461890966e-04,4.445189593869547286e-04,4.340815905447224505e-04,4.221045398692175503e-04,4.085299517767099946e-04,3.955133147549949688e-04,3.888714202452021331e-04,3.957985383802708600e-04,4.148357576848565962e-04,4.380021012412823374e-04,4.550999917477798070e-04,4.528519498599894826e-04,4.249449281189790939e-04,3.759584683751356808e-04,3.167421301741507665e-04,2.533732690208351105e-04,1.844310733690982960e-04,1.136981095681806542e-04
1.296739953786133176e-04,2.043849949155883102e-04,2.738419176699935791e-04,3.364827020182879378e-04,3.935496041778735661e-04,4.378623826537848145e-04,4.586115682146460070e-04,4.517191005755188905e-04,4.246421143803633396e-04,3.898147172135307446e-04,3.557755088812666758e-04,3.305443840627555010e-04,3.173927672526586502e-04,3.068954013484294883e-04,3.002645823268249546e-04,3.013350829965178758e-04,3.089774554830867332e-04,3.224285933222451593e-04,3.446660136611833327e-04,3.754226679981129177e-04,4.127183278886752105e-04,4.536656633850645061e-04,4.942254808624420336e-04,5.299926592854744840e-04,5.574310271927691374e-04,5.739310315351705974e-04,5.777146645598446595e-04,5.687306095464714955e-04,5.494462719587634358e-04,5.242541370245221936e-04,4.977480267674834176e-04,4.738241648325005901e-04,4.545028393093870391e-04,4.397751554223042550e-04,4.285198054876498681e-04,4.178199129809579164e-04,4.040180888956828274e-04,3.890749782404011683e-04,3.754421766831796711e-04,3.763919495781157458e-04,3.928679656985250299e-04,4.179028259442631762e-04,4.436296640232809314e-04,4.563012757525618918e-04,4.438486534150736722e-04,4.051587858808325501e-04,3.487131920040565953e-04,2.828042183286340870e-04,2.088208857466448899e-04,1.312469085025129759e-04
1.481539865112763577e-04,2.286705944990231887e-04,3.017135816779337957e-04,3.654490337658144756e-04,4.185409822693089287e-04,4.519226835000020401e-04,4.572041163332680601e-04,4.369376641204433527e-04,4.032031508015643056e-04,3.673956646262821935e-04,3.382448444497588398e-04,3.207573899718266057e-04,3.102794261661758640e-04,2.998567292875800702e-04,2.958747931569641592e-04,3.004246101625366347e-04,3.095582552728923763e-04,3.268132935645395019e-04,3.535148333611961625e-04,3.863561622581941570e-04,4.244304056323811459e-04,4.659863141811122723e-04,5.072498624528670253e-04,5.433379232406949054e-04,5.703848240270787285e-04,5.861853681681932242e-04,5.896782156417283791e-04,5.808607778841700471e-04,5.615012210492242297e-04,5.354918995219554298e-04,5.070093753051928449e-04,4.798099449294038611e-04,4.568182223839554372e-04,4.388156418907112168e-04,4.250360266654454062e-04,4.137512962424777768e-04,3.999362132954688395e-04,3.844317726329801841e-04,3.669241885335988609e-04,3.607672988803671890e-04,3.729897030416918688e-04,3.973078251200024436e-04,4.269662100916316776e-04,4.512268005369641307e-04,4.543894899630578402e-04,4.289620707119837033e-04,3.791048911471582442e-04,3.130540670752261800e-04,2.347301863324826167e-04,1.501718989236172066e-04
1.673645730583353281e-04,2.535058575963679501e-04,3.295768514561659801e-04,3.925811489888494433e-04,4.387320798937029273e-04,4.591086643543783774e-04,4.505155515682567990e-04,4.211866250482782068e-04,3.832659291508709728e-04,3.488476362776505788e-04,3.259335312602573958e-04,3.146108109202636082e-04,3.050282411285699046e-04,2.950683873011433604e-04,2.939203392061314228e-04,3.004441208072745288e-04,3.118515702550497034e-04,3.343031572826074983e-04,3.645645271588947170e-04,3.997006526486617428e-04,4.398065294655287630e-04,4.831064892041074727e-04,5.249809470769763913e-04,5.599746968155877363e-04,5.846115571732108523e-04,5.980260391380597465e-04,6.005539514262212084e-04,5.923333620199896241e-04,5.739919835399858242e-04,5.483209366023203673e-04,5.190738465400596179e-04,4.894462300035128067e-04,4.628100960911332826e-04,4.411558799639834485e-04,4.238146611578627295e-04,4.101981961951892911e-04,3.965091455192838190e-04,3.810232786611394387e-04,3.628880810554008479e-04,3.510171616749142506e-04,3.567444456426203383e-04,3.784703628602064545e-04,4.092664122066407635e-04,4.409669338918717593e-04,4.577660383832447919e-04,4.471043838381151352e-04,4.068378122587742464e-04,3.428796155754025902e-04,2.611650369618766991e-04,1.698615401619167880e-04
1.869495338338276493e-04,2.786916680876187747e-04,3.573090328508829201e-04,4.177594657883682938e-04,4.545015598075978513e-04,4.616231668764268293e-04,4.423951227982733355e-04,4.068638539369970526e-04,3.664912465229002770e-04,3.346286052628212626e-04,3.186292951758458577e-04,3.098027501242158074e-04,3.001308333474367535e-04,2.911798014811561538e-04,2.915350545155427349e-04,3.000007943049084417e-04,3.155234466508169801e-04,3.428232354276653394e-04,3.760059390503098448e-04,4.140172905155787468e-04,4.570275791939824753e-04,5.021782400335358422e-04,5.434469914408084123e-04,5.754961915154313285e-04,5.963965970614521590e-04,6.070410544529563626e-04,6.087377544589607286e-04,6.013753180743446622e-04,5.845717246488560956e-04,5.599188936783732352e-04,5.307108165781561056e-04,4.999304833550748161e-04,4.702139972174554546e-04,4.448795092669029748e-04,4.239756005468336628e-04,4.069403370872976401e-04,3.927324829143419445e-04,3.781450392332533976e-04,3.607249809234052578e-04,3.471600267910064284e-04,3.456280965222166025e-04,3.632315651249797906e-04,3.936967979421341539e-04,4.290590684725000491e-04,4.559191585128771372e-04,4.593333641348645423e-04,4.309298898523182216e-04,3.717045843471970313e-04,2.880019208781418850e-04,1.904466640727172115e-04
2.068528909375902413e-04,3.041396523222990788e-04,3.843526143895081501e-04,4.399110685534911953e-04,4.655371103853161475e-04,4.610569982400139770e-04,4.341131224821539450e-04,3.949232534067642544e-04,3.540008387864283204e-04,3.253012402204180013e-04,3.141270005264993454e-04,3.058040271995576711e-04,2.959255495483276849e-04,2.878236824838544634e-04,2.886766587668918114e-04,2.997421535715589841e-04,3.200809281467699831e-04,3.513290197346829059e-04,3.879711871772779930e-04,4.294970738096677803e-04,4.750877560987494335e-04,5.205019612743038999e-04,5.594304703413206618e-04,5.874161816579028059e-04,6.044308275187628083e-04,6.127642141143320757e-04,6.138914498159379505e-04,6.074811261754462779e-04,5.924668614720888030e-04,5.691982171751672074e-04,5.403544861830925344e-04,5.091770919286134648e-04,4.780100562419385278e-04,4.489502283566520449e-04,4.245404285552837600e-04,4.040709751403644785e-04,3.880091358132817139e-04,3.744861748081394185e-04,3.587687799545947022e-04,3.454456072724216903e-04,3.394589733284553244e-04,3.522864517942944618e-04,3.810908332293382809e-04,4.175365008292709402e-04,4.509308044129095952e-04,4.664445940768156764e-04,4.507688586216641023e-04,3.988064293227164595e-04,3.150320406613940400e-04,2.119478838778589334e-04
2.266368595694254336e-04,3.289782456270601480e-04,4.091319604228725484e-04,4.577312271513002775e-04,4.722300684069830100e-04,4.584839132930673472e-04,4.263409791520265902e-04,3.855399377050227976e-04,3.455756778085399645e-04,3.203778094257009432e-04,3.112174188160540204e-04,3.031811430517044031e-04,2.932877158597077603e-04,2.853096818636188738e-04,2.866295625381011665e-04,3.005942261848811568e-04,3.249376804826110379e-04,3.607282924206321891e-04,4.017270866747577008e-04,4.461460727712529659e-04,4.925345945392345598e-04,5.364182439799477760e-04,5.717947968767586250e-04,5.956946399863395506e-04,6.093241443930714563e-04,6.155523203687081292e-04,6.161429636364525045e-04,6.107281043318318545e-04,5.976307940712580029e-04,5.761170261225202847e-04,5.479423872747069251e-04,5.165073086822648957e-04,4.847686158657317891e-04,4.537303277182062043e-04,4.255297354658841690e-04,4.020898641645376768e-04,3.831784015072512979e-04,3.699081643174571658e-04,3.562565506908735974e-04,3.439008799248195422e-04,3.361716353734363360e-04,3.445184864823727070e-04,3.708289826254979179e-04,4.073132626082179623e-04,4.443259695296481056e-04,4.692741223941172954e-04,4.660605367948176549e-04,4.233582539562852354e-04,3.415784349018494387e-04,2.338765064950453626e-04
2.452434914179453139e-04,3.518154946454408777e-04,4.304358451623668032e-04,4.711536544269031646e-04,4.757004811096287688e-04,4.548523120424098707e-04,4.196383342057357952e-04,3.785227848040949262e-04,3.404154393022187333e-04,3.178760658464912679e-04,3.095550708418802000e-04,3.020499838369398483e-04,2.923089841361080766e-04,2.838400481672668802e-04,2.860844723867171798e-04,3.028647059410021804e-04,3.303448898519374091e-04,3.706387821435019403e-04,4.151908259198936347e-04,4.612791516115582547e-04,5.074108396197607842e-04,5.487809515838775734e-04,5.802595481556094064e-04,6.004164501878162712e-04,6.111657097777245442e-04,6.156240193263256416e-04,6.158314221759770722e-04,6.113421475516871931e-04,6.001186108583044399e-04,5.806968256246679283e-04,5.537347148349674314e-04,5.222707905110048803e-04,4.901530404869088638e-04,4.583962032946486596e-04,4.273409587217465340e-04,4.013676273792543092e-04,3.793982274508928931e-04,3.649003917038913612e-04,3.526692176226388299e-04,3.414304301030545059e-04,3.334355574571605464e-04,3.386964484682558423e-04,3.627010954127686646e-04,3.986843496748175369e-04,4.376517230807994477e-04,4.692968343395994852e-04,4.770514161266256538e-04,4.444424709154289098e-04,3.664434263860759573e-04,2.552270474873263146e-04
2.620564944896780317e-04,3.719647199138297945e-04,4.480312161448893609e-04,4.807793732771139432e-04,4.768226902967946700e-04,4.507439666579573243e-04,4.140320072985305367e-04,3.734388378859680984e-04,3.375950398587610900e-04,3.163289489246996116e-04,3.084866146997799694e-04,3.017503831050847543e-04,2.922215881960131697e-04,2.832849298926467911e-04,2.868864095301435521e-04,3.055157776041556180e-04,3.355859744212803244e-04,3.780816793190100076e-04,4.250228257836874131e-04,4.723366561320924096e-04,5.177955820565459041e-04,5.566228746866793125e-04,5.846156867873532510e-04,6.014016798467421588e-04,6.096373585435081472e-04,6.129015579977810163e-04,6.132607267334242189e-04,6.098944113660302547e-04,6.005778530307273599e-04,5.834606008850218078e-04,5.582940553556126496e-04,5.274008867005344206e-04,4.949769865685436010e-04,4.627471872045673925e-04,4.298530163348914532e-04,4.012411504772288653e-04,3.766008560833066128e-04,3.597050396593641031e-04,3.477947854214149832e-04,3.376238630639195968e-04,3.302428886647509583e-04,3.338404680382363299e-04,3.561043532167200779e-04,3.911982644999547525e-04,4.311402519165127107e-04,4.674116988613742489e-04,4.841845598270960553e-04,4.616456861033883525e-04,3.887805300904124571e-04,2.751772175414175900e-04
2.774285269204960873e-04,3.897363789816837734e-04,4.623367111051293566e-04,4.873157541387624974e-04,4.761828611028596061e-04,4.463691747896833322e-04,4.092109609419919067e-04,3.697166112345652090e-04,3.360847287250016773e-04,3.151340814405565642e-04,3.071828840643513214e-04,3.015633430126028855e-04,2.926141675189237686e-04,2.837587912050268998e-04,2.885484724942488752e-04,3.076156498761967086e-04,3.388325390362492955e-04,3.812830373543320316e-04,4.295552084710873198e-04,4.776154070098454505e-04,5.223279792000945455e-04,5.592004687699671109e-04,5.844814957154556394e-04,5.983858345583829017e-04,6.045836587939905056e-04,6.073716461052072009e-04,6.086355643278129439e-04,6.069206983103557712e-04,5.997990334637569743e-04,5.852171174040119318e-04,5.622906930787091280e-04,5.325188464688723712e-04,4.997845571448195079e-04,4.666385892199823352e-04,4.321076950201605525e-04,4.005802264940501217e-04,3.737259132057882145e-04,3.541530962101349200e-04,3.418371980172569429e-04,3.327582937096370164e-04,3.265468581262186165e-04,3.296423258295927438e-04,3.507938696262981240e-04,3.846481406286328918e-04,4.246533371283337010e-04,4.640882648873930860e-04,4.881425696043005785e-04,4.751053537079579143e-04,4.081408660336538399e-04,2.932135785311885175e-04
2.919741520266250332e-04,4.057736385489180662e-04,4.740396451885136100e-04,4.915722987893035361e-04,4.745229014604702977e-04,4.421930351651136726e-04,4.052418449071050325e-04,3.671227922975133493e-04,3.353282962248844371e-04,3.140826657743460600e-04,3.051631365430973095e-04,3.011745622660084109e-04,2.934064271841176313e-04,2.850433238487182566e-04,2.904023644100704672e-04,3.089998535031906633e-04,3.391721829367803052e-04,3.805567710576404725e-04,4.288231271971819293e-04,4.766830205899048249e-04,5.204618066194844793e-04,5.557746388353678336e-04,5.788923654934950746e-04,5.904634834143123248e-04,5.954279503695293196e-04,5.988839611298342816e-04,6.021348029567280633e-04,6.028367112108013381e-04,5.981964522276772382e-04,5.861012869849784295e-04,5.653510581020805082e-04,5.367151095124962938e-04,5.035914196709101757e-04,4.689481762096023125e-04,4.324248900163705990e-04,3.984222893705393590e-04,3.694817619197668704e-04,3.477009412635991763e-04,3.355562623262872495e-04,3.279437985085653412e-04,3.231211055936458049e-04,3.267691571643726906e-04,3.475302939408557337e-04,3.800578492330291104e-04,4.193898956544895315e-04,4.607630071650087593e-04,4.904755796640690056e-04,4.856064732455022195e-04,4.243982902071911619e-04,3.089414804686436262e-04
3.058695804246615215e-04,4.204500588630625917e-04,4.837946439627301013e-04,4.943907725013006000e-04,4.727576972338965681e-04,4.390374201111174211e-04,4.027083637072437325e-04,3.657573309684665833e-04,3.351363054194684546e-04,3.131885492862546616e-04,3.028505350036429116e-04,3.005253231884111461e-04,2.942230585309865676e-04,2.865370010933974650e-04,2.918706557432640056e-04,3.096822150267849864e-04,3.369291105703424048e-04,3.765311850728734664e-04,4.233598028533613173e-04,4.697172865279837690e-04,5.118528146173818285e-04,5.453861783101610419e-04,5.667043764423128826e-04,5.769388383433720832e-04,5.820955393889130133e-04,5.877704294128242466e-04,5.942928590708773228e-04,5.981717735641055560e-04,5.958642509291320593e-04,5.853005258296956189e-04,5.656846044872502945e-04,5.376446608947930928e-04,5.041827846960355176e-04,4.680254078257463238e-04,4.295177280130027205e-04,3.938534218198615363e-04,3.632343685240037789e-04,3.405081212199468949e-04,3.303169545641787726e-04,3.246920110727375222e-04,3.212376683433704888e-04,3.264848412746228679e-04,3.474871991896619997e-04,3.789667604989516310e-04,4.172692893120609134e-04,4.592573667411293517e-04,4.925863820284279247e-04,4.938846125617549990e-04,4.376443041314587320e-04,3.220890488412939774e-04
3.186635345257815013e-04,4.336905709290491307e-04,4.921846997491341816e-04,4.966689734529089071e-04,4.716390269726490375e-04,4.373889580409426737e-04,4.019303646608353778e-04,3.657523194209061791e-04,3.355928888149784938e-04,3.131242752394522888e-04,3.015955271015807954e-04,2.998495199507644456e-04,2.950527482073184420e-04,2.880696925139620917e-04,2.921750683405615495e-04,3.088480078333666811e-04,3.323387751191358161e-04,3.690914961537966436e-04,4.131943584279844785e-04,4.565907749474758638e-04,4.959793341909922784e-04,5.275165123685676130e-04,5.481677606646190868e-04,5.593399496849105245e-04,5.669428570770756190e-04,5.760800015386274885e-04,5.862154629069596824e-04,5.928692172854943846e-04,5.918796614577124041e-04,5.814464982906807468e-04,5.616778022211935638e-04,5.335881067151864799e-04,4.997354617139859040e-04,4.624226848600972747e-04,4.226659464029234974e-04,3.863421372414035395e-04,3.550425484461733707e-04,3.341945441042171996e-04,3.271011125875679555e-04,3.234564821644323645e-04,3.214424153719645425e-04,3.292443969324789312e-04,3.506233104088950334e-04,3.813553315774256694e-04,4.186655941535297925e-04,4.601941399105311642e-04,4.951395992614443043e-04,5.004836258586765419e-04,4.480773556073305419e-04,3.325457292704555559e-04
